TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2021,5,14,1,0,6XX CAMPBELL AVE,Strathcona,493830.7459,5458488.922
Theft from Vehicle,2021,10,22,0,30,6XX E CORDOVA ST,Strathcona,493358.0751,5458819.361
Theft from Vehicle,2021,5,29,18,0,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.275
Theft from Vehicle,2021,7,29,8,30,6XX EVANS AVE,Strathcona,493462.7524,5457719.142
Theft from Vehicle,2021,10,11,21,30,6XX GORE AVE,Strathcona,492927.7516,5458511.804
Theft from Vehicle,2021,4,6,6,46,6XX GORE AVE,Strathcona,492936.2182,5458519.981
Theft from Vehicle,2021,9,2,8,0,6XX HEATLEY AVE,Strathcona,493477.3513,5458494.45
Theft from Vehicle,2021,11,15,1,30,6XX INDUSTRIAL AVE,Strathcona,493411.3028,5457315.649
Theft from Vehicle,2021,8,16,0,0,6XX KEEFER ST,Strathcona,493344.3704,5458507.702
Theft from Vehicle,2021,4,2,11,6,6XX KEEFER ST,Strathcona,493460.8816,5458514.109
Theft from Vehicle,2021,12,19,18,45,6XX MAIN ST,Strathcona,492750.2786,5458524.872
Theft from Vehicle,2021,12,31,12,0,6XX MALKIN AVE,Strathcona,493255.047,5458093.501
Theft from Vehicle,2021,2,24,8,30,6XX RAYMUR AVE,Strathcona,493952.055,5458417.649
Theft from Vehicle,2021,5,16,21,30,6XX UNION ST,Strathcona,493411.5795,5458303.843
Theft from Vehicle,2021,9,22,23,0,6XX UNION ST,Strathcona,493419.3548,5458312.776
Theft from Vehicle,2021,3,9,0,0,7XX ALEXANDER ST,Strathcona,493598.13,5459007.149
Theft from Vehicle,2021,9,6,0,0,7XX CAMPBELL AVE,Strathcona,493818.051,5458368.956
Theft from Vehicle,2021,11,19,0,0,7XX CAMPBELL AVE,Strathcona,493818.8696,5458395.978
Theft from Vehicle,2021,11,13,17,0,7XX CAMPBELL AVE,Strathcona,493828.0094,5458395.701
Theft from Vehicle,2021,1,31,13,56,7XX E HASTINGS ST,Strathcona,493496.7915,5458711.115
Theft from Vehicle,2021,8,30,0,0,7XX E HASTINGS ST,Strathcona,493572.7356,5458707.498
Theft from Vehicle,2021,9,1,0,0,7XX E HASTINGS ST,Strathcona,493572.7356,5458707.498
Theft from Vehicle,2021,1,30,20,0,7XX E PENDER ST,Strathcona,493493.8262,5458604.998
Theft from Vehicle,2021,2,1,23,30,7XX E PENDER ST,Strathcona,493493.8262,5458604.998
Theft from Vehicle,2021,2,21,9,59,7XX E PENDER ST,Strathcona,493493.8262,5458604.998
Theft from Vehicle,2021,3,20,0,0,7XX E PENDER ST,Strathcona,493592.4338,5458601.626
Theft from Vehicle,2021,3,19,19,0,7XX E PENDER ST,Strathcona,493615.7872,5458609.976
Theft from Vehicle,2021,11,25,21,0,7XX GORE AVE,Strathcona,492938.0998,5458386.941
Theft from Vehicle,2021,1,17,5,30,7XX GORE AVE,Strathcona,492948.9878,5458363.33
Theft from Vehicle,2021,9,12,17,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.916
Theft from Vehicle,2021,10,15,10,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.916
Theft from Vehicle,2021,4,13,17,0,7XX GREAT NORTHERN WAY,Strathcona,493531.6576,5457108.848
Theft from Vehicle,2021,6,29,15,2,7XX GREAT NORTHERN WAY,Strathcona,493531.6576,5457108.848
Theft from Vehicle,2021,8,10,12,0,7XX GREAT NORTHERN WAY,Strathcona,493531.6576,5457108.848
Theft from Vehicle,2021,8,18,0,0,7XX GREAT NORTHERN WAY,Strathcona,493531.6576,5457108.848
Theft from Vehicle,2021,2,14,3,20,7XX HAWKS AVE,Strathcona,493646.922,5458395.877
Theft from Vehicle,2021,12,7,23,0,7XX HAWKS AVE,Strathcona,493655.8535,5458379.016
Theft from Vehicle,2021,8,14,18,0,7XX HAWKS AVE,Strathcona,493655.9369,5458385.644
Theft from Vehicle,2021,3,3,4,28,7XX HAWKS AVE,Strathcona,493656.0888,5458397.621
Theft from Vehicle,2021,11,9,23,0,7XX JACKSON AVE,Strathcona,493191.0107,5458407.756
Theft from Vehicle,2021,6,13,14,0,7XX JACKSON AVE,Strathcona,493199.95,5458400.87
Theft from Vehicle,2021,4,11,19,30,7XX KEEFER ST,Strathcona,493508.8391,5458503.493
Theft from Vehicle,2021,2,6,3,0,7XX MAIN ST,Strathcona,492745.932,5458394.176
Theft from Vehicle,2021,4,27,1,0,7XX MAIN ST,Strathcona,492745.932,5458394.176
Theft from Vehicle,2021,7,3,21,30,7XX MAIN ST,Strathcona,492745.932,5458394.176
Theft from Vehicle,2021,1,6,20,0,7XX MALKIN AVE,Strathcona,493297.3002,5458069.79
Theft from Vehicle,2021,2,11,11,46,7XX NATIONAL AVE,Strathcona,493654.4629,5457775.949
Theft from Vehicle,2021,3,9,13,13,7XX NATIONAL AVE,Strathcona,493654.4629,5457775.949
Theft from Vehicle,2021,3,15,11,42,7XX NATIONAL AVE,Strathcona,493654.4629,5457775.949
Theft from Vehicle,2021,4,10,6,50,7XX NATIONAL AVE,Strathcona,493654.4629,5457775.949
Theft from Vehicle,2021,11,15,22,0,7XX POWELL ST,Strathcona,493502.2667,5458915.317
Theft from Vehicle,2021,2,17,14,0,7XX POWELL ST,Strathcona,493545.7215,5458923.147
Theft from Vehicle,2021,11,26,9,30,7XX POWELL ST,Strathcona,493639.4567,5458911.153
Theft from Vehicle,2021,2,11,15,30,7XX PRIOR ST,Strathcona,493589.5539,5458199.457
